date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
2020-01-25,Alabama,0,0,0,0,100,0,0,14.285714285714286
2020-01-25,Alaska,0,0,0,0,0,0,0,0.0
2020-01-25,Arizona,0,0,0,0,0,0,0,0.0
2020-01-25,Arkansas,0,0,0,0,0,0,0,0.0
2020-01-25,California,7,100,72,14,0,71,71,47.857142857142854
2020-01-25,Colorado,0,0,0,0,0,0,0,0.0
2020-01-25,Connecticut,0,0,0,0,0,0,0,0.0
2020-01-25,Delaware,0,0,0,0,0,0,0,0.0
2020-01-25,District of Columbia,0,0,0,0,0,0,0,0.0
2020-01-25,Florida,0,0,0,0,0,0,0,0.0
2020-01-25,Georgia,0,0,0,0,0,0,0,0.0
2020-01-25,Hawaii,0,0,0,0,0,0,0,0.0
2020-01-25,Idaho,0,0,0,0,0,0,0,0.0
2020-01-25,Illinois,0,0,0,0,0,0,0,0.0
2020-01-25,Indiana,32,0,0,100,0,0,0,18.857142857142858
2020-01-25,Iowa,0,0,0,0,0,0,0,0.0
2020-01-25,Kansas,0,0,0,0,0,0,0,0.0
2020-01-25,Kentucky,0,0,0,0,0,0,0,0.0
2020-01-25,Louisiana,0,0,0,0,0,0,0,0.0
2020-01-25,Maine,0,0,0,0,0,0,0,0.0
2020-01-25,Maryland,0,0,0,92,0,0,0,13.142857142857142
2020-01-25,Massachusetts,0,0,0,0,0,0,0,0.0
2020-01-25,Michigan,0,0,0,0,0,0,0,0.0
2020-01-25,Minnesota,0,0,0,0,0,0,0,0.0
2020-01-25,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-25,Missouri,0,0,0,0,0,0,0,0.0
2020-01-25,Montana,0,0,0,0,0,0,0,0.0
2020-01-25,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-25,Nevada,0,0,0,0,0,0,0,0.0
2020-01-25,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-25,New Jersey,0,0,0,0,0,0,0,0.0
2020-01-25,New Mexico,100,0,0,0,0,0,0,14.285714285714286
2020-01-25,New York,8,0,0,0,0,0,0,1.1428571428571428
2020-01-25,North Carolina,0,0,0,0,0,0,0,0.0
2020-01-25,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-25,Ohio,0,0,0,50,0,0,0,7.142857142857143
2020-01-25,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-25,Oregon,0,0,0,0,0,0,0,0.0
2020-01-25,Pennsylvania,0,0,0,0,0,0,0,0.0
2020-01-25,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-25,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-25,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-25,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-25,Texas,0,0,100,40,0,100,100,48.57142857142857
2020-01-25,Utah,0,0,0,0,0,0,0,0.0
2020-01-25,Vermont,0,0,0,0,0,0,0,0.0
2020-01-25,Virginia,20,0,0,65,0,0,0,12.142857142857142
2020-01-25,Washington,0,0,0,0,0,0,0,0.0
2020-01-25,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-25,Wisconsin,0,0,0,0,0,0,0,0.0
2020-01-25,Wyoming,0,0,0,0,0,0,0,0.0
2020-01-26,Alabama,0,0,0,0,0,0,0,0.0
2020-01-26,Alaska,0,0,0,0,0,0,0,0.0
2020-01-26,Arizona,0,0,0,0,0,0,0,0.0
2020-01-26,Arkansas,0,0,0,0,0,0,0,0.0
2020-01-26,California,27,100,18,12,25,100,69,50.142857142857146
2020-01-26,Colorado,65,0,0,0,0,0,0,9.285714285714286
2020-01-26,Connecticut,100,0,0,0,0,0,0,14.285714285714286
2020-01-26,Delaware,0,0,0,0,0,0,0,0.0
2020-01-26,District of Columbia,0,0,0,0,0,0,0,0.0
2020-01-26,Florida,0,0,0,23,0,0,0,3.2857142857142856
2020-01-26,Georgia,0,0,0,0,0,0,0,0.0
2020-01-26,Hawaii,0,0,0,0,0,0,0,0.0
2020-01-26,Idaho,0,0,0,0,0,0,0,0.0
2020-01-26,Illinois,28,0,0,0,0,0,0,4.0
2020-01-26,Indiana,0,0,0,0,0,0,0,0.0
2020-01-26,Iowa,0,0,0,0,0,0,0,0.0
2020-01-26,Kansas,0,0,0,0,0,0,0,0.0
2020-01-26,Kentucky,0,0,0,0,0,0,0,0.0
2020-01-26,Louisiana,0,0,0,0,0,0,0,0.0
2020-01-26,Maine,0,0,0,0,0,0,0,0.0
2020-01-26,Maryland,0,0,0,0,0,0,0,0.0
2020-01-26,Massachusetts,0,0,0,0,0,0,0,0.0
2020-01-26,Michigan,0,0,0,0,0,0,0,0.0
2020-01-26,Minnesota,0,0,0,0,0,0,0,0.0
2020-01-26,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-26,Missouri,0,0,0,0,0,0,0,0.0
2020-01-26,Montana,0,0,0,0,0,0,0,0.0
2020-01-26,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-26,Nevada,0,0,0,0,0,0,0,0.0
2020-01-26,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-26,New Jersey,39,0,0,54,0,0,0,13.285714285714286
2020-01-26,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-26,New York,0,0,0,24,0,0,0,3.4285714285714284
2020-01-26,North Carolina,36,0,0,100,100,0,0,33.714285714285715
2020-01-26,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Ohio,0,0,0,0,0,0,0,0.0
2020-01-26,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-26,Oregon,0,0,0,0,0,0,0,0.0
2020-01-26,Pennsylvania,29,0,0,40,0,0,0,9.857142857142858
2020-01-26,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-26,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-26,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-26,Texas,13,0,0,0,36,0,100,21.285714285714285
2020-01-26,Utah,0,0,0,0,0,0,0,0.0
2020-01-26,Vermont,0,0,0,0,0,0,0,0.0
2020-01-26,Virginia,0,0,0,0,0,0,0,0.0
2020-01-26,Washington,50,0,100,69,0,0,0,31.285714285714285
2020-01-26,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-26,Wisconsin,70,0,0,0,0,0,0,10.0
2020-01-26,Wyoming,0,0,0,0,0,0,0,0.0
2020-01-27,Alabama,73,0,0,0,0,0,0,10.428571428571429
2020-01-27,Alaska,0,0,0,0,0,0,0,0.0
2020-01-27,Arizona,0,0,0,86,0,0,0,12.285714285714286
2020-01-27,Arkansas,0,0,0,0,0,0,0,0.0
2020-01-27,California,7,0,22,14,0,100,0,20.428571428571427
2020-01-27,Colorado,0,0,0,0,0,0,0,0.0
2020-01-27,Connecticut,0,0,0,0,0,0,0,0.0
2020-01-27,Delaware,0,0,0,0,0,0,0,0.0
2020-01-27,District of Columbia,0,0,0,0,0,0,0,0.0
2020-01-27,Florida,13,0,42,0,52,0,0,15.285714285714286
2020-01-27,Georgia,0,0,0,0,0,0,0,0.0
2020-01-27,Hawaii,0,0,0,0,0,0,0,0.0
2020-01-27,Idaho,0,0,0,0,0,0,0,0.0
2020-01-27,Illinois,0,0,0,0,0,0,0,0.0
2020-01-27,Indiana,50,0,0,100,0,0,0,21.428571428571427
2020-01-27,Iowa,0,0,0,0,0,0,0,0.0
2020-01-27,Kansas,0,0,0,0,0,0,0,0.0
2020-01-27,Kentucky,0,0,0,0,0,0,0,0.0
2020-01-27,Louisiana,0,0,0,0,0,0,0,0.0
2020-01-27,Maine,0,0,0,0,0,0,0,0.0
2020-01-27,Maryland,0,0,0,92,0,0,0,13.142857142857142
2020-01-27,Massachusetts,37,0,0,74,0,0,0,15.857142857142858
2020-01-27,Michigan,0,0,100,62,0,0,0,23.142857142857142
2020-01-27,Minnesota,0,0,0,0,0,0,0,0.0
2020-01-27,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-27,Missouri,0,0,0,0,0,0,0,0.0
2020-01-27,Montana,0,0,0,0,0,0,0,0.0
2020-01-27,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-27,Nevada,100,0,0,0,0,0,0,14.285714285714286
2020-01-27,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-27,New Jersey,0,0,0,0,0,0,0,0.0
2020-01-27,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-27,New York,13,0,42,0,52,0,0,15.285714285714286
2020-01-27,North Carolina,0,0,0,54,0,0,0,7.714285714285714
2020-01-27,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Ohio,0,0,0,50,100,0,0,21.428571428571427
2020-01-27,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-27,Oregon,0,0,0,0,0,0,0,0.0
2020-01-27,Pennsylvania,23,0,0,0,0,0,0,3.2857142857142856
2020-01-27,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-27,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-27,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-27,Texas,0,0,0,20,39,0,100,22.714285714285715
2020-01-27,Utah,0,0,0,0,0,0,0,0.0
2020-01-27,Vermont,0,0,0,0,0,0,0,0.0
2020-01-27,Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Washington,39,0,0,0,0,0,0,5.571428571428571
2020-01-27,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Wisconsin,0,0,0,0,0,0,0,0.0
2020-01-27,Wyoming,0,0,0,0,0,0,0,0.0
