date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
1/25/2020,Alabama,0,0,0,0,0,0,0,0
1/25/2020,Alaska,0,0,0,0,0,0,0,0
1/25/2020,Arizona,0,0,0,0,0,0,0,0
1/25/2020,Arkansas,0,0,0,0,0,0,0,0
1/25/2020,California,18,0,73,13,0,35,71,30
1/25/2020,Colorado,0,0,0,0,0,0,0,0
1/25/2020,Connecticut,0,0,0,0,0,0,0,0
1/25/2020,Delaware,0,0,0,0,0,0,0,0
1/25/2020,District of Columbia,0,0,0,0,0,0,0,0
1/25/2020,Florida,0,0,0,0,0,0,0,0
1/25/2020,Georgia,0,0,0,0,0,0,0,0
1/25/2020,Hawaii,0,0,0,0,0,0,0,0
1/25/2020,Idaho,0,0,0,0,0,0,0,0
1/25/2020,Illinois,0,0,0,0,0,0,0,0
1/25/2020,Indiana,75,0,0,0,0,0,0,10.71428571
1/25/2020,Iowa,0,0,0,0,0,0,0,0
1/25/2020,Kansas,0,0,0,0,0,0,0,0
1/25/2020,Kentucky,0,0,0,0,0,0,0,0
1/25/2020,Louisiana,0,0,0,0,0,0,0,0
1/25/2020,Maine,0,0,0,0,0,0,0,0
1/25/2020,Maryland,0,0,0,0,0,0,0,0
1/25/2020,Massachusetts,0,0,0,71,0,0,0,10.14285714
1/25/2020,Michigan,0,0,0,0,0,0,0,0
1/25/2020,Minnesota,0,0,0,0,0,0,0,0
1/25/2020,Mississippi,0,0,0,0,0,0,0,0
1/25/2020,Missouri,0,0,0,0,0,0,0,0
1/25/2020,Montana,0,0,0,0,0,0,0,0
1/25/2020,Nebraska,0,0,0,0,0,0,0,0
1/25/2020,Nevada,0,0,0,0,0,0,0,0
1/25/2020,New Hampshire,0,0,0,0,0,0,0,0
1/25/2020,New Jersey,0,0,0,0,0,0,0,0
1/25/2020,New Mexico,0,0,0,0,0,0,0,0
1/25/2020,New York,20,0,0,0,0,0,0,2.857142857
1/25/2020,North Carolina,0,0,0,0,0,0,0,0
1/25/2020,North Dakota,0,0,0,0,0,0,0,0
1/25/2020,Ohio,0,0,0,45,0,0,0,6.428571429
1/25/2020,Oklahoma,0,0,0,0,0,0,0,0
1/25/2020,Oregon,0,0,0,0,0,0,0,0
1/25/2020,Pennsylvania,0,0,0,0,0,0,0,0
1/25/2020,Rhode Island,0,0,0,0,0,0,0,0
1/25/2020,South Carolina,100,0,0,0,0,0,0,14.28571429
1/25/2020,South Dakota,0,0,0,0,0,0,0,0
1/25/2020,Tennessee,0,0,0,0,0,0,0,0
1/25/2020,Texas,0,0,100,36,0,100,100,48
1/25/2020,Utah,0,0,0,0,0,0,0,0
1/25/2020,Vermont,0,0,0,0,0,0,0,0
1/25/2020,Virginia,48,0,0,58,0,0,0,15.14285714
1/25/2020,Washington,0,0,0,0,0,0,0,0
1/25/2020,West Virginia,0,0,0,0,0,0,0,0
1/25/2020,Wisconsin,0,0,0,100,0,0,0,14.28571429
1/25/2020,Wyoming,0,0,0,0,0,0,0,0
1/26/2020,Alabama,0,0,0,0,0,0,0,0
1/26/2020,Alaska,0,0,0,0,0,0,0,0
1/26/2020,Arizona,0,0,0,0,0,0,0,0
1/26/2020,Arkansas,0,0,0,0,0,0,0,0
1/26/2020,California,72,100,0,18,100,100,53,63.28571429
1/26/2020,Colorado,0,0,0,0,0,0,0,0
1/26/2020,Connecticut,0,0,0,0,0,0,0,0
1/26/2020,Delaware,0,0,0,0,0,0,0,0
1/26/2020,District of Columbia,0,0,0,0,0,0,0,0
1/26/2020,Florida,34,0,0,34,0,0,100,24
1/26/2020,Georgia,0,0,0,0,0,0,0,0
1/26/2020,Hawaii,0,0,0,0,0,0,0,0
1/26/2020,Idaho,0,0,0,0,0,0,0,0
1/26/2020,Illinois,56,0,0,0,0,0,0,8
1/26/2020,Indiana,0,0,0,0,0,0,0,0
1/26/2020,Iowa,0,0,0,0,0,0,0,0
1/26/2020,Kansas,0,0,0,0,0,0,0,0
1/26/2020,Kentucky,0,0,0,0,0,0,0,0
1/26/2020,Louisiana,0,0,0,0,0,0,0,0
1/26/2020,Maine,0,0,0,0,0,0,0,0
1/26/2020,Maryland,0,0,0,0,0,0,0,0
1/26/2020,Massachusetts,0,0,0,0,0,0,0,0
1/26/2020,Michigan,0,0,0,0,0,0,0,0
1/26/2020,Minnesota,0,0,0,0,0,0,0,0
1/26/2020,Mississippi,0,0,0,0,0,0,0,0
1/26/2020,Missouri,0,0,0,0,0,0,0,0
1/26/2020,Montana,0,0,0,0,0,0,0,0
1/26/2020,Nebraska,0,0,0,0,0,0,0,0
1/26/2020,Nevada,0,0,0,0,0,0,0,0
1/26/2020,New Hampshire,0,0,0,0,0,0,0,0
1/26/2020,New Jersey,0,0,0,78,0,0,0,11.14285714
1/26/2020,New Mexico,0,0,0,0,0,0,0,0
1/26/2020,New York,0,0,0,35,0,0,0,5
1/26/2020,North Carolina,72,0,73,73,0,0,0,31.14285714
1/26/2020,North Dakota,0,0,0,0,0,0,0,0
1/26/2020,Ohio,0,0,0,0,0,0,0,0
1/26/2020,Oklahoma,0,0,0,0,0,0,0,0
1/26/2020,Oregon,0,0,0,0,0,0,0,0
1/26/2020,Pennsylvania,57,0,0,57,0,0,0,16.28571429
1/26/2020,Rhode Island,0,0,0,0,0,0,0,0
1/26/2020,South Carolina,0,0,0,0,0,0,0,0
1/26/2020,South Dakota,0,0,0,0,0,0,0,0
1/26/2020,Tennessee,0,0,0,0,0,0,0,0
1/26/2020,Texas,26,0,0,0,0,0,0,3.714285714
1/26/2020,Utah,0,0,0,0,0,0,0,0
1/26/2020,Vermont,0,0,0,0,0,0,0,0
1/26/2020,Virginia,0,0,0,85,0,0,0,12.14285714
1/26/2020,Washington,100,0,100,100,0,0,0,42.85714286
