date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
2020-01-26,Minnesota,0,0,0,0,0,0,0,0.0
2020-01-26,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-26,Missouri,0,0,0,0,0,0,0,0.0
2020-01-26,Montana,0,0,0,0,0,0,0,0.0
2020-01-26,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-26,Nevada,0,0,0,0,0,0,0,0.0
2020-01-26,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-26,New Jersey,23,0,0,0,0,0,0,3.2857142857142856
2020-01-26,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-26,New York,0,0,0,48,0,0,0,6.857142857142857
2020-01-26,North Carolina,21,0,0,100,0,0,0,17.285714285714285
2020-01-26,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Ohio,0,0,0,0,0,0,0,0.0
2020-01-26,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-26,Oregon,0,0,0,0,0,0,0,0.0
2020-01-26,Pennsylvania,17,0,0,0,0,0,0,2.4285714285714284
2020-01-26,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-26,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-26,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-26,Texas,8,0,0,0,0,0,0,1.1428571428571428
2020-01-26,Utah,0,0,0,0,0,0,0,0.0
2020-01-26,Vermont,0,0,0,0,0,0,0,0.0
2020-01-26,Virginia,0,0,0,0,100,0,0,14.285714285714286
2020-01-26,Washington,0,0,100,0,0,0,0,14.285714285714286
2020-01-26,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-26,Wisconsin,42,0,0,0,0,0,0,6.0
2020-01-26,Wyoming,0,0,0,0,0,0,0,0.0
2020-01-27,Alabama,0,0,0,0,0,0,0,0.0
2020-01-27,Alaska,0,0,0,0,0,0,0,0.0
2020-01-27,Arizona,0,0,0,70,0,0,0,10.0
2020-01-27,Arkansas,0,0,0,0,0,0,0,0.0
2020-01-27,California,19,54,0,17,0,0,0,12.857142857142858
2020-01-27,Colorado,0,0,0,0,0,0,0,0.0
2020-01-27,Connecticut,0,0,0,0,100,0,0,14.285714285714286
2020-01-27,Delaware,0,0,0,0,0,0,0,0.0
2020-01-27,District of Columbia,0,0,0,0,0,0,0,0.0
2020-01-27,Florida,0,100,42,0,0,0,0,20.285714285714285
2020-01-27,Georgia,0,0,0,0,0,0,0,0.0
2020-01-27,Hawaii,0,0,0,0,0,0,0,0.0
2020-01-27,Idaho,0,0,0,0,0,0,0,0.0
2020-01-27,Illinois,0,0,0,0,0,0,0,0.0
2020-01-27,Indiana,0,0,0,0,0,0,0,0.0
2020-01-27,Iowa,0,0,0,0,0,0,0,0.0
2020-01-27,Kansas,0,0,0,0,0,0,0,0.0
2020-01-27,Kentucky,0,0,0,0,0,0,0,0.0
2020-01-27,Louisiana,0,0,0,0,0,0,0,0.0
2020-01-27,Maine,0,0,0,0,0,0,0,0.0
2020-01-27,Maryland,0,0,0,74,0,0,0,10.571428571428571
2020-01-27,Massachusetts,100,0,0,0,0,0,0,14.285714285714286
2020-01-27,Michigan,0,0,100,100,0,0,0,28.571428571428573
2020-01-27,Minnesota,0,0,0,85,0,0,0,12.142857142857142
2020-01-27,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-27,Missouri,0,0,0,0,0,0,0,0.0
2020-01-27,Montana,0,0,0,0,0,0,0,0.0
2020-01-27,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-27,Nevada,0,0,0,0,0,0,0,0.0
2020-01-27,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-27,New Jersey,0,0,0,0,0,0,0,0.0
2020-01-27,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-27,New York,35,98,42,0,0,0,0,25.0
2020-01-27,North Carolina,0,0,0,0,0,0,0,0.0
2020-01-27,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Ohio,0,0,0,0,0,0,0,0.0
2020-01-27,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-27,Oregon,0,0,0,0,0,0,0,0.0
2020-01-27,Pennsylvania,0,0,0,0,0,0,0,0.0
2020-01-27,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-27,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-27,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-27,Texas,0,0,0,16,0,0,0,2.2857142857142856
2020-01-27,Utah,0,0,0,0,0,0,0,0.0
2020-01-27,Vermont,0,0,0,0,0,0,0,0.0
2020-01-27,Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Washington,0,0,0,62,0,0,0,8.857142857142858
2020-01-27,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Wisconsin,0,0,0,0,0,0,0,0.0
2020-01-27,Wyoming,0,0,0,0,0,0,0,0.0
